0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00212389,0.00187528,0.00938213,0.00536358,0.00345498,6.86646e-05,0.000738204,0.00321549,0.00336552,0.000626266,0.00525868,0.00198364,0.00600588,0.00630146,0.00231397,0.00230479,0.000241935,0.00310916,0.00156236,0.00175089,0.00667483,0.00728321,0.00318694,0.00712442,0.00729507,0.00422132,0.0036298,0.00139755,0.000165939,0.0030939,0.00109577,0.000400126,0.000375986,0.00383556,0.00183928,0.000786543,0.000729978,0.000607848,0.00186366,8.52942e-05,0.00530457,0.00474763,0.00315493,0.00463241,0.00307178,0.000902116,0.00207335,0.00761157,0.000495553,0.0204484,0.00190324,0.00491399,0.0150024,0.0162327,0.0107887,0.00977218,0.00506485,0.011837,0.0073992,0.00689209,0.0169647,0.0101178,0.00534821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00612277,0.00214231,0.00596493,0.00230896,0.00468332,0.00444454,0.00530517,0.000573456,0.00841069,0.00883418,0.0142194,0.00555879,0.00566435,0.00280094,0.0104645,0.0103031,0.00361496,0.0013507,0.00674343,0.00871712,0.00115353,0.00461876,0.00272822,0.00407702,0.00996071,0.00154257,0.000566363,0.00966173,0.00261778,0.00574052,0.00487292,0.00115544,0.00176966,0.00130242,0.000203907,0.00199354,0.00755918,0.00424039,0.0018903,0.00079751,0.00237125,0.000316381,0.00317097,0.00334573,0.000286281,0.00126833,0.00360936,0.000425398,0.00496662,0.00846601,0.00290805,0.00689298,0.0080058,0.00434142,0.00850892,0.00123316,0.00368869,0.0040468,0.00141066,0.0061177,0.00114125,4.83394e-05,0.00393069,0.000545621,0.000701606,0.00440168,0.00108731,0.00636375,0.00970036,0.00150561,0.00473702,0.00324208,0.000321984,0.00411499,0.000134945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00443554,0.00224262,0.000673532,0.00114971,0.00432646,0.00136274,0.000653982,0.00253135,0.00598705,0.00249088,0.00875705,0.00476694,0.00159484,0.00316209,0.00832027,0.00506514,0.00154978,0.00443554,0.00338542,0.00752449,0.00104791,0.00311238,0.00344908,0.00902599,0.00545573,0.00284237,0.00506121,0.00129187,0.00852525,8.69632e-05,0.00204265,0.000100136,0.00106382,0.00323302,0.00149208,0.0022096,0.00156903,0.00429761,0.00244135,0.00278491,0.00179201,0.000641227,0.00467527,0.000137627,0.152324,0.157261,0.00305319,0.00508541,2.40207e-05,0.00154728,0.00248027,0.000464022,0.00430328,0.00291109,0.00142139,0.00389719,0.00108647,0.00728357,0.00565863,0.0660307,0.164549,0.0149636,0.0112618,0.0164121,0.00369072,0.00478637,0.00619924,0.000932932,0.00744915,0.00156796,0.00182265,0.000382781,0.00646472,0.00161469,0.00402713,0.000877321,0.00926191,0.000548422,0.00703311,0.000441194,0.00250024,0.00355369,0.00421655,0.00459528,0.000992537,0.0168751,0.00910747,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00428122,0.00580055,0.0024572,0.00377178,0.00488937,0.00526953,0.00816488,0.0140072,0.00158179,0.000263512,0.00608659,0.00426257,0.00272024,0.00192118,0.00122672,0.000544012,0.0115292,0.0077287,0.109016,0.00671786,0.003079,0.000994921,0.000787079,0.00387013,0.0012219,7.04527e-05,0.00150371,0.00339854,0.00395977,0.00234169,0.00492829,0.00102246,0.00114036,0.00332302,0.00546551,4.84586e-05,0.00332588,0.00274581,0.00342023,0.00125074,0.000500798,0.00197589,0.0052923,0.00215894,0.00854462,0.00142175,0.00559169,0.00311238,0.00650895,0.00751185,0.00704205,0.000544965,0.00113785,0.00218129,0.00403607,0.00310564,0.00413346,0.00355172,0.000453472,0.00317001,0.00698441,0.0517511,0.180248,0.00700307,0.00152236,0.00121373,0.00279909,0.000485301,0.00204068,0.00184894,0.00194645,0.00101513,0.00253856,0.00451475,0.00987667,0.00509828,0.0036568,0.00330555,0.0223183,0.00303465,0.0131035,0.00697744,0.000974357,0.00358331,0.0441289,0.19472,0.110264,0.00290829,0.00340694,0.0125946,0.0219697,0.170904,0.147184,0.110378,0.00624412,0.0111622,0.00597274,0.00319427,0.00677633,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00570291,0.00379407,0.00333136,0.0054726,0.00245708,0.000121534,0.00205028,0.017442,0.0010851,0.00114256,0.0015254,0.00643271,0.000588298,0.00332242,0.00148028,0.011594,0.0152525,0.00632429,0.00634056,0.00472236,0.0136526,0.00424796,0.0161215,0.0108792,0.00138623,0.00311768,0.00281638,0.00454015,0.000653446,0.00551695,0.00451034,0.000903904,0.00173825,0.00284475,0.00376153,0.000967085,0.0013538,0.00218922,0.00203902,0.00290763,0.000771821,0.000739515,0.00562066,0.000127375,0.00180966,0.00231642,0.00225043,0.0030157,0.00239044,0.00177872,0.00079447,0.000191331,0.00168139,0.00113279,0.000837147,0.00286496,0.00205582,0.00198913,0.000715017,0.011327,0.00626087,0.00420469,0.00158292,0.00258154,0.0401573,0.165486,0.089429,0.00378686,0.00260997,0.00713062,0.00415272,0.00300729,0.000593126,0.000636339,0.00889933,0.00358975,0.00382882,0.00785589,0.0137258,0.00265521,0.00349504,0.00249279,0.00151151,0.00374508,0.000559092,0.0271617,0.000315189,0.00104111,0.00683659,0.0341325,0.219304,0.0689934,0.148919,0.11091,0.0116623,0.0249552,0.00758606,0.0037902,0.00900716,0.00581837,0.00648934,0.00468922,0.00184405,0.000873268,0.00859058,0.0024634,0.0123219,0.0101542,0.00922561,0.0722972,0.192803,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
